depth_top_km,depth_bot_km,depth_mid_km,density_gcc,region,region_zh,shell_mass_kg,element,ppm_mass,shell_element_mass_kg
1.967,2.95,2.458,2.9099,crust,地壳(等效),1.4583708414967237e+21,Ti,6163.817375109552,8.989131532170642e+18
1.967,2.95,2.458,2.9099,crust,地壳(等效),1.4583708414967237e+21,Tl,0.6906249999999999,1007187362408674.8
1.967,2.95,2.458,2.9099,crust,地壳(等效),1.4583708414967237e+21,Tm,0.4225,616161680532365.8
1.967,2.95,2.458,2.9099,crust,地壳(等效),1.4583708414967237e+21,U,2.19375,3199301033533437.5
1.967,2.95,2.458,2.9099,crust,地壳(等效),1.4583708414967237e+21,V,97.5,1.4219115704593056e+17
1.967,2.95,2.458,2.9099,crust,地壳(等效),1.4583708414967237e+21,W,1.015625,1481157885895109.8
1.967,2.95,2.458,2.9099,crust,地壳(等效),1.4583708414967237e+21,Xe,2.4375e-05,35547789261.482635
1.967,2.95,2.458,2.9099,crust,地壳(等效),1.4583708414967237e+21,Y,26.812500000000004,3.9102568187630904e+16
1.967,2.95,2.458,2.9099,crust,地壳(等效),1.4583708414967237e+21,Yb,2.6,3791764187891481.5
1.967,2.95,2.458,2.9099,crust,地壳(等效),1.4583708414967237e+21,Zn,56.875,8.294484161012616e+16
1.967,2.95,2.458,2.9099,crust,地壳(等效),1.4583708414967237e+21,Zr,134.0625,1.955128409381545e+17
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Ag,0.0609375,88841940953002.36
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Al,81555.89201647705,1.189018870629299e+20
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Ar,2.84375,4145957244473443.0
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,As,1.4625000000000001,2132206582872056.5
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Au,0.00325,4738236850826.792
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,B,8.125,1.184559212706698e+16
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Ba,345.3125,5.034376654003467e+17
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Be,2.275,3316765795578754.5
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Bi,0.00690625,10068753308006.934
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Br,1.95,2842942110496075.5
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,C,162.5,2.3691184254133962e+17
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Ca,49262.55349500714,7.182081425719046e+19
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Cd,0.121875,177683881906004.72
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Ce,54.03125,7.877318764499542e+16
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Cl,117.8125,1.7176108584247123e+17
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Co,20.3125,2.9613980317667452e+16
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Cr,82.875,1.208250396960832e+17
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Cs,2.4375,3553677638120094.5
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Cu,48.75,7.107355276240189e+16
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Dy,4.2250000000000005,6159707906074831.0
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Er,2.84375,4145957244473443.0
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Eu,1.625,2369118425413396.0
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,F,475.3125,6.929671394334184e+17
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Fe,62211.6127348643,9.069949415683057e+19
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Ga,15.4375,2.2506625041427264e+16
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Gd,5.0375000000000005,7344267118781529.0
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Ge,1.21875,1776838819060047.2
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,H,1137.5,1.6583828977893775e+18
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,He,0.0065,9476473701653.584
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Hf,2.4375,3553677638120094.5
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Hg,0.06906250000000001,100687533080069.36
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Ho,1.0562500000000001,1539926976518707.8
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,I,0.36562500000000003,533051645718014.1
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,In,0.203125,296139803176674.5
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Ir,0.0008125,1184559212706.698
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,K,17183.58837579618,2.505228051434965e+19
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Kr,8.125e-05,118455921270.6698
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,La,31.6875,4.6197809295561224e+16
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Li,16.25,2.369118425413396e+16
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Lu,0.65,947647370165358.5
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Mg,27525.449751861044,4.012987703072282e+19
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Mn,1047.7653650972654,1.5275570658227233e+18
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Mo,0.975,1421471055248037.8
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,N,15.4375,2.2506625041427264e+16
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Na,22930.62681510165,3.3430997227037426e+19
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Nb,16.25,2.369118425413396e+16
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Nd,33.71875,4.915920732732797e+16
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Ne,0.0040625,5922796063533.49
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Ni,68.25,9.950297386736262e+16
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,O,456585.25532038603,6.656643330163731e+20
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Os,0.00121875,1776838819060.047
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,P,967.6899570240947,1.4108136044758648e+18
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Pb,11.375,1.6583828977893772e+16
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Pd,0.0121875,17768388190600.47
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Pr,7.475,1.0897944756901622e+16
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Pt,0.0040625,5922796063533.49
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Rb,73.125,1.0661032914360283e+17
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Re,0.00056875,829191448894.6887
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Rh,0.0008125,1184559212706.698
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Ru,0.0008125,1184559212706.698
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,S,284.375,4.145957244473444e+17
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Sb,0.1625,236911842541339.62
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Sc,17.875,2.606030267954736e+16
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Se,0.040625,59227960635334.91
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Si,273387.6237932756,3.985770195745446e+20
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Sm,5.728125,8351142449582222.0
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Sn,1.86875,2724486189225405.5
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Sr,300.625,4.3828690870147834e+17
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Ta,1.625,2369118425413396.0
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Tb,0.975,1421471055248037.8
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Te,0.0008125,1184559212706.698
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Th,7.8,1.1371768441984302e+16
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Ti,6163.817375109552,8.986346654926322e+18
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Tl,0.6906249999999999,1006875330800693.4
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Tm,0.4225,615970790607483.0
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,U,2.19375,3198309874308085.0
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,V,97.5,1.4214710552480378e+17
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,W,1.015625,1480699015883372.5
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Xe,2.4375e-05,35536776381.20094
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Y,26.812500000000004,3.909045401932104e+16
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Yb,2.6,3790589480661434.0
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Zn,56.875,8.291914488946886e+16
2.95,3.933,3.442,2.9099,crust,地壳(等效),1.4579190310236285e+21,Zr,134.0625,1.954522700966052e+17
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Ag,0.0609375,88814503378655.98
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Al,81555.89201647705,1.188651659002536e+20
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Ar,2.84375,4144676824337279.0
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,As,1.4625000000000001,2131548081087743.8
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Au,0.00325,4736773513528.319
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,B,8.125,1.1841933783820798e+16
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Ba,345.3125,5.032821858123839e+17
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Be,2.275,3315741459469823.5
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Bi,0.00690625,10065643716247.678
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Br,1.95,2842064108116991.5
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,C,162.5,2.3683867567641597e+17
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Ca,49262.55349500714,7.17986334165913e+19
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Cd,0.121875,177629006757311.97
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Ce,54.03125,7.87488596624083e+16
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Cl,117.8125,1.7170803986540157e+17
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Co,20.3125,2.9604834459551996e+16
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Cr,82.875,1.2078772459497214e+17
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Cs,2.4375,3552580135146239.5
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Cu,48.75,7.105160270292479e+16
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Dy,4.2250000000000005,6157805567586815.0
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Er,2.84375,4144676824337279.0
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Eu,1.625,2368386756764159.5
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,F,475.3125,6.927531263535167e+17
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Fe,62211.6127348643,9.067148290350347e+19
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Ga,15.4375,2.2499674189259516e+16
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Gd,5.0375000000000005,7341998945968896.0
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Ge,1.21875,1776290067573119.8
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,H,1137.5,1.6578707297349117e+18
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,He,0.0065,9473547027056.639
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Hf,2.4375,3552580135146239.5
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Hg,0.06906250000000001,100656437162476.81
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Ho,1.0562500000000001,1539451391896703.8
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,I,0.36562500000000003,532887020271935.94
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,In,0.203125,296048344595519.94
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Ir,0.0008125,1184193378382.0798
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,K,17183.58837579618,2.5044543472567525e+19
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Kr,8.125e-05,118419337838.20798
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,La,31.6875,4.618354175690111e+16
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Li,16.25,2.3683867567641596e+16
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Lu,0.65,947354702705663.9
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Mg,27525.449751861044,4.0117483486944625e+19
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Mn,1047.7653650972654,1.5270853014723249e+18
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Mo,0.975,1421032054058495.8
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,N,15.4375,2.2499674189259516e+16
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Na,22930.62681510165,3.342067253734638e+19
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Nb,16.25,2.3683867567641596e+16
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Nd,33.71875,4.91440252028563e+16
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Ne,0.0040625,5920966891910.399
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Ni,68.25,9.947224378409469e+16
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,O,456585.25532038603,6.65458752021283e+20
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Os,0.00121875,1776290067573.1196
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,P,967.6899570240947,1.4103778946889505e+18
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Pb,11.375,1.6578707297349116e+16
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Pd,0.0121875,17762900675731.195
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Pr,7.475,1.0894579081115134e+16
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Pt,0.0040625,5920966891910.399
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Rb,73.125,1.0657740405438718e+17
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Re,0.00056875,828935364867.4559
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Rh,0.0008125,1184193378382.0798
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Ru,0.0008125,1184193378382.0798
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,S,284.375,4.1446768243372794e+17
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Sb,0.1625,236838675676415.97
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Sc,17.875,2.6052254324405756e+16
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Se,0.040625,59209668919103.99
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Si,273387.6237932756,3.984539247109023e+20
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Sm,5.728125,8348563317593663.0
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Sn,1.86875,2723644770278783.5
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Sr,300.625,4.3815155000136954e+17
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Ta,1.625,2368386756764159.5
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Tb,0.975,1421032054058495.8
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Te,0.0008125,1184193378382.0798
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Th,7.8,1.1368256432467966e+16
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Ti,6163.817375109552,8.983571349121407e+18
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Tl,0.6906249999999999,1006564371624767.8
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Tm,0.4225,615780556758681.5
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,U,2.19375,3197322121631615.5
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,V,97.5,1.4210320540584958e+17
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,W,1.015625,1480241722977599.8
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Xe,2.4375e-05,35525801351.462395
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Y,26.812500000000004,3.907838148660864e+16
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Yb,2.6,3789418810822655.5
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Zn,56.875,8.289353648674558e+16
3.933,4.917,4.425,2.9099,crust,地壳(等效),1.457468773393329e+21,Zr,134.0625,1.9539190743304317e+17
4.917,5.9,5.408,2.9099,crust,地壳(等效),1.4570185853012767e+21,Ag,0.0609375,88787070041796.55
4.917,5.9,5.408,2.9099,crust,地壳(等效),1.4570185853012767e+21,Al,81555.89201647705,1.1882845040883107e+20
4.917,5.9,5.408,2.9099,crust,地壳(等效),1.4570185853012767e+21,Ar,2.84375,4143396601950505.0
4.917,5.9,5.408,2.9099,crust,地壳(等效),1.4570185853012767e+21,As,1.4625000000000001,2130889681003117.0
4.917,5.9,5.408,2.9099,crust,地壳(等效),1.4570185853012767e+21,Au,0.00325,4735310402229.148
4.917,5.9,5.408,2.9099,crust,地壳(等效),1.4570185853012767e+21,B,8.125,1.1838276005572872e+16
4.917,5.9,5.408,2.9099,crust,地壳(等效),1.4570185853012767e+21,Ba,345.3125,5.0312673023684704e+17
4.917,5.9,5.408,2.9099,crust,地壳(等效),1.4570185853012767e+21,Be,2.275,3314717281560404.0
4.917,5.9,5.408,2.9099,crust,地壳(等效),1.4570185853012767e+21,Bi,0.00690625,10062534604736.941
4.917,5.9,5.408,2.9099,crust,地壳(等效),1.4570185853012767e+21,Br,1.95,2841186241337489.5
4.917,5.9,5.408,2.9099,crust,地壳(等效),1.4570185853012767e+21,C,162.5,2.3676552011145744e+17
4.917,5.9,5.408,2.9099,crust,地壳(等效),1.4570185853012767e+21,Ca,49262.55349500714,7.177645600162375e+19
4.917,5.9,5.408,2.9099,crust,地壳(等效),1.4570185853012767e+21,Cd,0.121875,177574140083593.1
4.917,5.9,5.408,2.9099,crust,地壳(等效),1.4570185853012767e+21,Ce,54.03125,7.87245354370596e+16
4.917,5.9,5.408,2.9099,crust,地壳(等效),1.4570185853012767e+21,Cl,117.8125,1.7165500208080666e+17
4.917,5.9,5.408,2.9099,crust,地壳(等效),1.4570185853012767e+21,Co,20.3125,2.959569001393218e+16
4.917,5.9,5.408,2.9099,crust,地壳(等效),1.4570185853012767e+21,Cr,82.875,1.207504152568433e+17
4.917,5.9,5.408,2.9099,crust,地壳(等效),1.4570185853012767e+21,Cs,2.4375,3551482801671862.0
4.917,5.9,5.408,2.9099,crust,地壳(等效),1.4570185853012767e+21,Cu,48.75,7.102965603343724e+16
4.917,5.9,5.408,2.9099,crust,地壳(等效),1.4570185853012767e+21,Dy,4.2250000000000005,6155903522897894.0
4.917,5.9,5.408,2.9099,crust,地壳(等效),1.4570185853012767e+21,Er,2.84375,4143396601950505.0
4.917,5.9,5.408,2.9099,crust,地壳(等效),1.4570185853012767e+21,Eu,1.625,2367655201114574.5
4.917,5.9,5.408,2.9099,crust,地壳(等效),1.4570185853012767e+21,F,475.3125,6.92539146326013e+17
